patch,r,g,b,refR,refG,refB,refX,refY,refZ
e20,11997.0,25322.0,47878.0,0,0,0,6434.84630839,4647.0,588.168759417
e21,14320.0,20132.0,32680.0,0,0,0,4750.84660622,4005.0,1057.9245283
e22,10730.0,12327.0,16345.0,0,0,0,8016.6317388,7048.0,2773.89015439
f1,44765.0,34503.0,39788.0,0,0,0,672.98500283,774.7,744.448556876
f2,49570.0,33910.0,43530.0,0,0,0,495.72192846,663.6,560.740279938
f3,54005.0,34030.0,48878.0,0,0,0,526.972400898,771.7,625.286711543
f4,54878.0,33218.0,49518.0,0,0,0,451.931165185,711.7,501.553673374
f5,27960.0,18310.0,20575.0,0,0,0,2040.2863673,2425.0,2055.28367841
f6,33278.0,18225.0,23847.0,0,0,0,1719.0386414,2426.0,1825.91877923
f7,39885.0,18412.0,28057.0,0,0,0,1311.0,2262.0,1427.0
f8,47300.0,19355.0,34558.0,0,0,0,1053.41581171,2262.0,1234.97646349
f9,13075.0,7642.0,7597.0,0,0,0,10025.6144307,10740.0,9504.96054115
f10,13895.0,7712.0,8032.0,0,0,0,9726.42303433,10870.0,9497.7076412
f11,14865.0,7835.0,8662.0,0,0,0,9151.00725222,10680.0,8855.53585818
f12,17827.0,7825.0,9610.0,0,0,0,7953.52323838,10610.0,7948.22088956
f13,16910.0,6312.0,5647.0,0,0,0,10665.917791,13160.0,17466.8340132
f14,10015.0,8912.0,6105.0,0,0,0,12931.5443038,10340.0,14124.477396
f15,9322.0,7240.0,11357.0,0,0,0,16328.1560953,17010.0,6770.30888941
f16,17357.0,11895.0,11337.0,0,0,0,5341.98951965,5471.0,5114.23027656
f17,9780.0,11207.0,11177.0,0,0,0,10450.3650298,8564.0,5294.46267386
f18,16195.0,7735.0,10665.0,0,0,0,8025.29273454,10590.0,6284.7778039
f19,17165.0,8875.0,5475.0,0,0,0,6978.71864952,6562.0,12833.8794212
f20,12827.0,11290.0,13180.0,0,0,0,6903.98126464,6633.0,3722.97189696
f21,10442.0,10472.0,13927.0,0,0,0,8878.60150376,8172.0,3430.60150376
f22,10025.0,8752.0,10570.0,0,0,0,10106.409874,9556.0,4909.45950116
g1,39820.0,27272.0,28257.0,0,0,0,817.542575713,961.1,1047.29097324
g2,45778.0,25817.0,27842.0,0,0,0,616.631853786,858.8,1016.00997969
g3,50818.0,24602.0,27107.0,0,0,0,531.98072842,863.2,1080.29962719
g4,51233.0,23885.0,26490.0,0,0,0,587.516193752,945.5,1176.92934938
g5,25252.0,14837.0,14215.0,0,0,0,2636.33266533,3110.0,3157.18866304
g6,30155.0,14385.0,14042.0,0,0,0,2327.80919932,3134.0,3436.54400909
g7,36475.0,13612.0,13552.0,0,0,0,1898.39362594,3006.0,3499.29661728
g8,43945.0,13162.0,12915.0,0,0,0,1740.27589158,3101.0,4006.0850214
g9,13212.0,7495.0,7235.0,0,0,0,10101.3341001,10840.0,10226.0034503
g10,14502.0,7537.0,7425.0,0,0,0,9498.54285714,10700.0,10372.8857143
g11,15737.0,7585.0,7542.0,0,0,0,8899.92598918,10520.0,10525.989183
g12,19830.0,7362.0,7372.0,0,0,0,7914.0,10620.0,11466.0
g13,19445.0,6652.0,5775.0,0,0,0,9107.18971061,11570.0,16525.3826367
g14,10282.0,10457.0,6402.0,0,0,0,11366.1390374,8468.0,12511.1627196
g15,9332.0,7932.0,13970.0,0,0,0,15004.0164309,15580.0,4970.52487449
g16,20192.0,14752.0,14097.0,0,0,0,3729.77677269,3785.0,3529.86868982
g17,10015.0,13787.0,13595.0,0,0,0,8909.14237192,6880.0,3684.39286725
g18,18615.0,8747.0,13265.0,0,0,0,6309.60683761,8816.0,4703.45299145
g19,20065.0,10462.0,5720.0,0,0,0,5352.95073892,4787.0,11297.5772503
g20,10847.0,9312.0,11997.0,0,0,0,9417.85973306,9173.0,4509.11508436
g21,10707.0,10292.0,15992.0,0,0,0,8966.88846611,8666.0,2975.91058264
g22,10037.0,14395.0,40855.0,0,0,0,11447.3333333,10850.0,1036.0
h1,38020.0,26462.0,24487.0,0,0,0,791.887424387,875.2,1119.28634193
h2,43338.0,24625.0,20862.0,0,0,0,684.165517241,831.6,1380.7862069
h3,49655.0,23062.0,17837.0,0,0,0,686.247926267,882.9,1821.40506912
h4,50435.0,21370.0,16377.0,0,0,0,687.428740624,921.3,2028.46036321
h5,24647.0,14702.0,12360.0,0,0,0,2694.13649112,2973.0,3597.43191025
h6,29387.0,13825.0,10612.0,0,0,0,2490.53438443,3007.0,4589.68466957
h7,35483.0,12762.0,8970.0,0,0,0,2220.23469014,2932.0,5599.50715072
h8,44040.0,12232.0,7787.0,0,0,0,1984.7144623,2857.0,6930.02018953
h9,13415.0,7522.0,6915.0,0,0,0,9865.49112426,10440.0,10582.0828402
h10,14395.0,7565.0,6905.0,0,0,0,9669.96366939,10510.0,11639.5943082
h11,15535.0,7410.0,6615.0,0,0,0,9394.89282386,10530.0,12787.1295433
h12,19222.0,7057.0,5827.0,0,0,0,8565.11318242,10400.0,15655.3928096
h13,22472.0,7010.0,5775.0,0,0,0,7723.47364932,10140.0,15746.0722572
h14,10580.0,12257.0,6542.0,0,0,0,9862.24714519,6835.0,11177.95677
h15,9397.0,8805.0,17325.0,0,0,0,14611.0113107,14990.0,3643.61055666
h16,23750.0,18455.0,17985.0,0,0,0,2585.01320035,2558.0,2360.6535641
h17,10517.0,17390.0,17347.0,0,0,0,7651.25899688,5541.0,2509.07282516
h18,21310.0,10010.0,16760.0,0,0,0,4906.92124308,7316.0,3349.66283525
h19,23592.0,12267.0,5987.0,0,0,0,3888.58719417,3272.0,9872.20822488
h20,10400.0,8272.0,11635.0,0,0,0,10388.5204082,10550.0,4693.16083576
h21,12455.0,8337.0,8682.0,0,0,0,8133.96471856,8373.0,6043.53353084
h22,11582.0,8692.0,14182.0,0,0,0,8975.0715588,9753.0,3498.45533273
i1,30837.0,22265.0,17177.0,0,0,0,1200.01674224,1188.0,1755.6874782
i2,33363.0,20510.0,13222.0,0,0,0,1194.37779619,1164.0,2463.49461475
i3,37488.0,19185.0,10740.0,0,0,0,1234.09598433,1182.0,3372.3467189
i4,48443.0,16840.0,7735.0,0,0,0,1250.64900662,1160.0,5271.47019868
i5,19980.0,13200.0,10527.0,0,0,0,3791.2764613,3830.0,4479.82938389
i6,21310.0,12960.0,9120.0,0,0,0,3791.32240056,3790.0,5642.68318214
i7,22312.0,12435.0,7980.0,0,0,0,3841.08212376,3799.0,6870.99503438
i8,27075.0,11282.0,6010.0,0,0,0,3871.40683678,3768.0,10502.1434762
i9,12712.0,7692.0,7000.0,0,0,0,10083.2535885,10280.0,10378.3732057
i10,13042.0,7707.0,6807.0,0,0,0,10217.4876847,10400.0,11402.2167488
i11,13212.0,7675.0,6510.0,0,0,0,10238.0012731,10360.0,12374.6276257
i12,13947.0,7415.0,5775.0,0,0,0,10296.6382253,10450.0,14918.890785
i13,25370.0,7355.0,5795.0,0,0,0,6446.19438741,8810.0,14894.3874059
i14,10825.0,14367.0,6712.0,0,0,0,8554.57972914,5459.0,9835.26256007
i15,9462.0,9912.0,22280.0,0,0,0,14175.6521739,14300.0,2611.30434783
i16,28087.0,23245.0,22802.0,0,0,0,1674.24918615,1636.0,1531.41994673
i17,10942.0,21965.0,22100.0,0,0,0,6517.44441277,4401.0,1627.16562144
i18,24432.0,11710.0,21757.0,0,0,0,3748.97014925,5994.0,2346.58208955
i19,28100.0,14502.0,6327.0,0,0,0,2835.27863777,2165.0,8405.29411765
i20,10890.0,7687.0,11635.0,0,0,0,10471.6631677,11420.0,4747.01189643
i21,22825.0,16492.0,32317.0,0,0,0,2953.33554404,3843.0,1168.43129534
i22,14950.0,7665.0,10367.0,0,0,0,7277.27827311,9160.0,5054.97888315
j1,38138.0,32265.0,24455.0,0,0,0,665.477799154,585.9,1002.95078876
j2,37658.0,30502.0,18200.0,0,0,0,703.3555666,538.9,1436.17385686
j3,39373.0,28205.0,13702.0,0,0,0,792.354236157,535.5,2244.52735157
j4,51030.0,21730.0,7715.0,0,0,0,1023.56897404,523.1,4919.33844252
j5,20927.0,15502.0,11965.0,0,0,0,3081.3041924,2929.0,3508.7078323
j6,20790.0,15247.0,10090.0,0,0,0,3307.85326087,2969.0,4480.39311594
j7,20947.0,14965.0,8610.0,0,0,0,3511.21551724,2973.0,5720.2179803
j8,21567.0,14362.0,6487.0,0,0,0,3971.62730228,2914.0,8899.85482124
j9,12337.0,7580.0,6732.0,0,0,0,10203.7871957,10250.0,10354.7490231
j10,12295.0,7697.0,6605.0,0,0,0,10489.4423792,10320.0,11160.8178439
j11,12135.0,7665.0,6242.0,0,0,0,10782.5856496,10380.0,12386.2184874
j12,12135.0,7655.0,5795.0,0,0,0,11028.0413793,10360.0,14336.0965517
j13,28737.0,7767.0,5807.0,0,0,0,5424.96004281,7539.0,13932.2226186
j14,11145.0,16977.0,7075.0,0,0,0,7437.9732842,4388.0,8385.91064026
j15,9707.0,11740.0,30197.0,0,0,0,13567.9336188,13410.0,1737.26980728
j16,34833.0,30380.0,31435.0,0,0,0,1046.01139601,1049.0,893.592592593
j17,11677.0,29025.0,30037.0,0,0,0,5570.80103508,3481.0,956.824611846
j18,28855.0,14405.0,30657.0,0,0,0,2783.24064885,4777.0,1556.17156489
j19,34225.0,16877.0,6732.0,0,0,0,2052.05488722,1409.0,7132.93007519
j20,15162.0,7340.0,9045.0,0,0,0,7666.55842558,9595.0,6342.37761378
j21,39650.0,23500.0,54270.0,0,0,0,1175.18186844,2056.0,557.283213562
j22,49858.0,34823.0,52618.0,0,0,0,584.662619808,743.9,499.650700418
k1,26150.0,24705.0,17932.0,0,0,0,1382.61308477,1147.0,1504.85754485
k2,23315.0,26117.0,14385.0,0,0,0,1637.79069767,1125.0,1994.08033827
k3,20980.0,27672.0,12190.0,0,0,0,1918.76242545,1119.0,2523.86779324
k4,19830.0,28465.0,11027.0,0,0,0,2091.62046562,1113.0,2821.36762317
k5,17452.0,13905.0,10345.0,0,0,0,3982.28040103,3593.0,4045.03007762
k6,15930.0,14485.0,9015.0,0,0,0,4464.25125628,3604.0,4867.85786073
k7,14555.0,15125.0,8045.0,0,0,0,5003.88067497,3609.0,5886.91844114
k8,12210.0,16515.0,6467.0,0,0,0,6179.76366322,3638.0,8094.5947809
k9,11742.0,7515.0,6487.0,0,0,0,10343.5843373,10130.0,10038.4638554
k10,11210.0,7707.0,6327.0,0,0,0,10746.7896218,10070.0,10661.7974367
k11,10805.0,7910.0,6125.0,0,0,0,11246.9702906,10070.0,11559.294809
k12,10197.0,8300.0,5775.0,0,0,0,12152.0084567,10040.0,13185.017618
k13,32883.0,8287.0,5775.0,0,0,0,4323.49179717,6251.0,12732.7416107
k14,11540.0,20307.0,7500.0,0,0,0,6188.19629444,3306.0,7060.63595393
k15,10185.0,14410.0,41675.0,0,0,0,12038.0493984,11760.0,1027.78974034
k16,45490.0,41275.0,43775.0,0,0,0,553.116029197,540.8,485.062072993
k17,12850.0,39560.0,39500.0,0,0,0,4605.13211382,2695.0,525.071138211
k18,35175.0,18182.0,43603.0,0,0,0,1876.08774995,3422.0,1345.28246942
k19,42858.0,19812.0,7245.0,0,0,0,1362.90798479,806.4,5496.09125475
k20,41450.0,29905.0,39255.0,0,0,0,705.950167396,870.5,665.373165079
k21,49475.0,35035.0,40715.0,0,0,0,442.506547286,544.6,536.676329043
k22,46033.0,29307.0,27417.0,0,0,0,558.993062438,639.0,913.007928642
l1,29345.0,31535.0,26872.0,0,0,0,972.23984324,788.4,814.147877204
l2,25797.0,35275.0,25210.0,0,0,0,1160.71454027,785.0,851.862081254
l3,23122.0,38003.0,23495.0,0,0,0,1384.59657143,822.3,925.674857143
l4,22227.0,37790.0,22185.0,0,0,0,1480.23332048,867.4,997.5267258
l5,17997.0,16892.0,13330.0,0,0,0,3313.04526749,2821.0,2795.99588477
l6,15195.0,19030.0,12582.0,0,0,0,3847.51868358,2803.0,2958.66883785
l7,13117.0,21970.0,11847.0,0,0,0,4494.81753995,2809.0,3134.68115942
l8,11720.0,26425.0,11112.0,0,0,0,5132.91539081,2808.0,3372.54149879
l9,11390.0,7600.0,6680.0,0,0,0,10152.6820604,9810.0,9078.1705151
l10,10720.0,7782.0,6627.0,0,0,0,10769.269103,9974.0,9380.56055572
l11,10207.0,8150.0,6722.0,0,0,0,11228.6625464,9936.0,9539.91100124
l12,9780.0,8527.0,6765.0,0,0,0,11811.1498258,9970.0,9799.46468166
l13,37455.0,8975.0,5795.0,0,0,0,3479.37159763,5043.0,11371.1195266
l14,11997.0,24315.0,7980.0,0,0,0,5351.48912494,2731.0,5731.37025797
l15,10965.0,18182.0,57638.0,0,0,0,11794.306383,11080.0,700.161702128
l16,59225.0,57473.0,61730.0,0,0,0,451.561772686,354.6,262.876514923
l17,14545.0,54298.0,51490.0,0,0,0,3767.98389502,2046.0,288.014315538
l18,44040.0,23485.0,61633.0,0,0,0,1266.53157625,2566.0,559.048091734
l19,51693.0,23432.0,8075.0,0,0,0,980.915736041,469.6,4508.8751269
l20,56465.0,50188.0,51863.0,0,0,0,295.660512,299.3,362.799488
l21,49975.0,47268.0,45585.0,0,0,0,350.624742268,329.6,381.630927835
l22,37475.0,42038.0,38170.0,0,0,0,643.563606771,523.3,536.586914062
gs0,8610.0,4462.0,3845.0,0,0,0,19000.3149379,19730.0,18276.3305403
gs1,9120.0,5012.0,4442.0,0,0,0,17431.4289863,17910.0,16677.159454
gs2,9665.0,5357.0,4815.0,0,0,0,15705.9123876,16180.0,15053.4551784
gs3,10197.0,5885.0,5327.0,0,0,0,13910.1508121,14300.0,13263.1670534
gs4,10877.0,6392.0,5870.0,0,0,0,12316.4300203,12650.0,11689.6117068
gs5,11720.0,7052.0,6425.0,0,0,0,10713.9774371,11020.0,10143.3728666
gs6,12647.0,7750.0,7222.0,0,0,0,9425.80415945,9686.0,8866.24321202
gs7,13745.0,8617.0,8022.0,0,0,0,8201.19010417,8433.0,7766.8515625
gs8,15025.0,9605.0,8865.0,0,0,0,7006.86948956,7214.0,6701.40429234
gs9,16185.0,10727.0,9877.0,0,0,0,5900.17875798,6044.0,5594.99709808
gs10,17357.0,11697.0,10645.0,0,0,0,5081.40249927,5207.0,4843.82650392
gs11,18817.0,13397.0,12530.0,0,0,0,4281.35017422,4365.0,4027.86585366
gs12,20405.0,14827.0,13862.0,0,0,0,3568.73527697,3642.0,3407.34052478
gs13,22067.0,16477.0,15460.0,0,0,0,2900.52122987,2948.0,2783.98243045
gs14,24187.0,18842.0,18007.0,0,0,0,2344.77440283,2365.0,2264.56944854
gs15,26745.0,21235.0,20725.0,0,0,0,1838.40774421,1863.0,1763.53798768
gs16,29410.0,24287.0,24040.0,0,0,0,1416.03281111,1427.0,1375.11676027
gs17,33023.0,27922.0,28662.0,0,0,0,1069.46497192,1080.0,1042.96778008
gs18,37168.0,31912.0,32798.0,0,0,0,796.423396675,803.1,784.977790974
gs19,42335.0,37073.0,39245.0,0,0,0,568.299286776,574.1,563.692838039
gs20,47440.0,42745.0,44840.0,0,0,0,407.277914294,407.4,406.179142943
gs21,50008.0,45670.0,47963.0,0,0,0,337.298526316,337.4,340.038315789
gs22,51948.0,48388.0,50818.0,0,0,0,294.150967577,276.557377,295.970994188
gs23,56955.0,50545.0,52863.0,0,0,0,234.075679172,234.0,288.716041397
