patch,r,g,b,refR,refG,refB,refX,refY,refZ
h12,6592.0,4143.0,2366.0,0,0,0,31.37,39.86,53.6
h13,7844.0,4052.0,2282.0,0,0,0,27.4,38.66,53.54
h14,3581.0,8235.0,2884.0,0,0,0,38.54,25.97,40.04
h15,3336.0,5543.0,8418.0,0,0,0,57.65,58.09,11.55
h16,8808.0,11716.0,7435.0,0,0,0,8.79,9.09,7.52
h17,3723.0,11600.0,7830.0,0,0,0,30.0,20.76,7.97
h18,8120.0,6288.0,7611.0,0,0,0,17.94,27.73,10.39
h19,8670.0,8233.0,2606.0,0,0,0,14.43,12.32,35.59
h20,3872.0,5737.0,6041.0,0,0,0,40.11,40.56,15.11
h21,4476.0,5715.0,4348.0,0,0,0,30.41,31.53,20.14
h22,4287.0,6064.0,7364.0,0,0,0,34.18,37.07,11.1
i1,12646.0,15475.0,8175.0,0,0,0,4.16,4.25,5.57
i2,13813.0,14572.0,6322.0,0,0,0,4.22,4.26,8.42
i3,15044.0,13807.0,5101.0,0,0,0,4.25,4.23,11.7
i4,16438.0,12518.0,3903.0,0,0,0,4.3,4.22,18.88
i5,7353.0,8863.0,4822.0,0,0,0,13.9,14.27,15.06
i6,7774.0,8502.0,4106.0,0,0,0,13.87,14.18,19.13
i7,8144.0,8207.0,3605.0,0,0,0,14.09,14.3,23.57
i8,10230.0,7410.0,2637.0,0,0,0,14.17,14.28,37.97
i9,4384.0,4873.0,3266.0,0,0,0,38.44,39.68,35.7
i10,4442.0,4800.0,3069.0,0,0,0,38.68,39.92,39.37
i11,4535.0,4767.0,2869.0,0,0,0,38.82,39.95,43.1
i12,4686.0,4525.0,2455.0,0,0,0,39.39,40.48,52.11
i13,9226.0,4272.0,2241.0,0,0,0,22.98,33.84,51.3
i14,3721.0,9783.0,3055.0,0,0,0,33.71,20.65,35.93
i15,3421.0,6372.0,10779.0,0,0,0,55.88,55.42,8.16
i16,10839.0,14938.0,9493.0,0,0,0,5.48,5.63,4.71
i17,3908.0,14180.0,9930.0,0,0,0,25.84,16.48,5.07
i18,9704.0,7420.0,9761.0,0,0,0,13.69,22.84,7.12
i19,10845.0,9796.0,2787.0,0,0,0,10.53,8.11,31.26
i20,4056.0,5240.0,6013.0,0,0,0,40.46,44.14,15.57
i21,8632.0,10390.0,13184.0,0,0,0,10.6,14.14,3.33
i22,5412.0,5024.0,5048.0,0,0,0,27.73,35.54,16.85
j1,14958.0,20668.0,11340.0,0,0,0,2.03,1.81,2.98
j2,15037.0,19933.0,8960.0,0,0,0,2.43,1.89,4.86
j3,15657.0,18951.0,6882.0,0,0,0,2.75,1.86,7.76
j4,16941.0,16073.0,4129.0,0,0,0,3.89,1.92,19.02
j5,7848.0,10419.0,5487.0,0,0,0,11.37,11.02,11.93
j6,7705.0,10209.0,4647.0,0,0,0,12.09,11.01,15.55
j7,7647.0,10035.0,3981.0,0,0,0,13.09,11.24,20.23
j8,7627.0,9477.0,2916.0,0,0,0,15.11,11.12,33.57
j9,4299.0,4895.0,3228.0,0,0,0,39.41,40.08,36.29
j10,4238.0,4924.0,3065.0,0,0,0,40.38,40.15,39.28
j11,4201.0,4888.0,2833.0,0,0,0,41.5,40.42,43.68
j12,4121.0,4751.0,2463.0,0,0,0,43.0,40.44,51.03
j13,10879.0,4571.0,2217.0,0,0,0,19.05,29.21,48.71
j14,3864.0,11363.0,3266.0,0,0,0,29.51,16.47,32.13
j15,3554.0,7625.0,14433.0,0,0,0,54.05,52.52,5.29
j16,13624.0,19331.0,12552.0,0,0,0,3.1,3.21,2.66
j17,4186.0,17402.0,12766.0,0,0,0,22.32,13.18,2.86
j18,11858.0,8997.0,12747.0,0,0,0,10.1,18.32,4.5
j19,13553.0,11619.0,3038.0,0,0,0,7.58,5.05,27.03
j20,5453.0,4702.0,4238.0,0,0,0,29.46,37.68,22.04
j21,15210.0,14067.0,17812.0,0,0,0,4.0,7.61,1.46
j22,16667.0,22157.0,17813.0,0,0,0,1.27,2.04,0.96
k1,10282.0,16242.0,8726.0,0,0,0,5.15,4.32,5.09
k2,9018.0,16319.0,7016.0,0,0,0,6.39,4.32,7.23
k3,7968.0,16443.0,5938.0,0,0,0,7.75,4.37,9.62
k4,7477.0,16724.0,5574.0,0,0,0,8.62,4.45,11.15
