patch,r,g,b,refR,refG,refB,refX,refY,refZ
l6,12370.0,21587.0,13872.0,0,0,0,3847.51868358,2803.0,2958.66883785
l7,10995.0,26607.0,13435.0,0,0,0,4494.81753995,2809.0,3134.68115942
l8,10070.0,33305.0,12902.0,0,0,0,5132.91539081,2808.0,3372.54149879
l9,9940.0,7787.0,7447.0,0,0,0,10152.6820604,9810.0,9078.1705151
l10,9440.0,8140.0,7585.0,0,0,0,10769.269103,9974.0,9380.56055572
l11,9035.0,8507.0,7565.0,0,0,0,11228.6625464,9936.0,9539.91100124
l12,8695.0,8795.0,7490.0,0,0,0,11811.1498258,9970.0,9799.46468166
l13,39575.0,8672.0,5347.0,0,0,0,3479.37159763,5043.0,11371.1195266
l14,10495.0,32670.0,9492.0,0,0,0,5351.48912494,2731.0,5731.37025797
l15,10197.0,20315.0,65535.0,0,0,0,11794.306383,11080.0,700.161702128
l16,53545.0,60220.0,57265.0,0,0,0,451.561772686,354.6,262.876514923
l17,11965.0,59013.0,58235.0,0,0,0,3767.98389502,2046.0,288.014315538
l18,45043.0,22695.0,59300.0,0,0,0,1266.53157625,2566.0,559.048091734
l19,52010.0,27795.0,7627.0,0,0,0,980.915736041,469.6,4508.8751269
l20,51115.0,51985.0,46448.0,0,0,0,295.660512,299.3,362.799488
l21,44138.0,48613.0,40930.0,0,0,0,350.624742268,329.6,381.630927835
l22,31072.0,42510.0,34408.0,0,0,0,643.563606771,523.3,536.586914062
gs0,7757.0,4602.0,4517.0,0,0,0,19000.3149379,19730.0,18276.3305403
gs1,8192.0,5077.0,5027.0,0,0,0,17431.4289863,17910.0,16677.159454
gs2,8630.0,5502.0,5530.0,0,0,0,15705.9123876,16180.0,15053.4551784
gs3,9002.0,5902.0,5955.0,0,0,0,13910.1508121,14300.0,13263.1670534
gs4,9482.0,6350.0,6350.0,0,0,0,12316.4300203,12650.0,11689.6117068
gs5,10005.0,6935.0,6905.0,0,0,0,10713.9774371,11020.0,10143.3728666
gs6,10570.0,7585.0,7597.0,0,0,0,9425.80415945,9686.0,8866.24321202
gs7,11657.0,8672.0,8695.0,0,0,0,8201.19010417,8433.0,7766.8515625
gs8,12562.0,9595.0,9567.0,0,0,0,7006.86948956,7214.0,6701.40429234
gs9,13510.0,10862.0,10792.0,0,0,0,5900.17875798,6044.0,5594.99709808
gs10,14490.0,11937.0,11785.0,0,0,0,5081.40249927,5207.0,4843.82650392
gs11,15515.0,13500.0,13245.0,0,0,0,4281.35017422,4365.0,4027.86585366
gs12,16942.0,15050.0,14620.0,0,0,0,3568.73527697,3642.0,3407.34052478
gs13,18572.0,17065.0,16217.0,0,0,0,2900.52122987,2948.0,2783.98243045
gs14,20692.0,19822.0,18582.0,0,0,0,2344.77440283,2365.0,2264.56944854
gs15,23315.0,23015.0,21192.0,0,0,0,1838.40774421,1863.0,1763.53798768
gs16,25850.0,26255.0,23197.0,0,0,0,1416.03281111,1427.0,1375.11676027
gs17,29047.0,29990.0,26212.0,0,0,0,1069.46497192,1080.0,1042.96778008
gs18,32735.0,34013.0,29302.0,0,0,0,796.423396675,803.1,784.977790974
gs19,37125.0,38738.0,34045.0,0,0,0,568.299286776,574.1,563.692838039
gs20,41888.0,44353.0,39905.0,0,0,0,407.277914294,407.4,406.179142943
gs21,43358.0,45660.0,41548.0,0,0,0,337.298526316,337.4,340.038315789
gs22,44595.0,47098.0,43890.0,0,0,0,294.150967577,276.557377,295.970994188
gs23,50030.0,48975.0,44903.0,0,0,0,234.075679172,234.0,288.716041397
