patch,r,g,b,refR,refG,refB,refX,refY,refZ
h11,5926.0,5059.0,3531.0,13210.0,3719.0,5026.0,9394.89282386,10530.0,12787.1295433
h12,7083.0,4726.0,2992.0,16181.0,3314.0,4207.0,8565.11318242,10400.0,15655.3928096
h13,8444.0,4656.0,2950.0,19639.0,3023.0,4113.0,7723.47364932,10140.0,15746.0722572
h14,4439.0,7735.0,3397.0,9152.0,7300.0,4433.0,9862.24714519,6835.0,11177.95677
h15,3828.0,6105.0,9191.0,7760.0,3200.0,14210.0,14611.0113107,14990.0,3643.61055666
h16,9455.0,12406.0,9624.0,20217.0,9585.0,14151.0,2585.01320035,2558.0,2360.6535641
h17,4726.0,11391.0,9546.0,8888.0,9209.0,14052.0,7651.25899688,5541.0,2509.07282516
h18,8486.0,7224.0,9314.0,18813.0,3664.0,14229.0,4906.92124308,7316.0,3349.66283525
h19,9581.0,8446.0,3327.0,21668.0,7250.0,4175.0,3888.58719417,3272.0,9872.20822488
h20,4492.0,6156.0,6885.0,9476.0,4026.0,10454.0,10388.5204082,10550.0,4693.16083576
h21,5128.0,6111.0,5220.0,11113.0,4489.0,7641.0,8133.96471856,8373.0,6043.53353084
h22,4912.0,6699.0,8622.0,10304.0,3967.0,13175.0,8975.0715588,9753.0,3498.45533273
i1,13759.0,16486.0,10699.0,30086.0,13349.0,15097.0,1200.01674224,1188.0,1755.6874782
i2,14948.0,15382.0,8285.0,33141.0,12760.0,11243.0,1194.37779619,1164.0,2463.49461475
i3,16263.0,14603.0,6754.0,36854.0,12149.0,8783.0,1234.09598433,1182.0,3372.3467189
i4,18093.0,13406.0,5204.0,41988.0,11016.0,6401.0,1250.64900662,1160.0,5271.47019868
i5,7991.0,9268.0,6377.0,17456.0,7374.0,9150.0,3791.2764613,3830.0,4479.82938389
i6,8426.0,8862.0,5357.0,18691.0,7222.0,7523.0,3791.32240056,3790.0,5642.68318214
i7,8992.0,8660.0,4742.0,19979.0,7032.0,6491.0,3841.08212376,3799.0,6870.99503438
i8,11651.0,7931.0,3533.0,26867.0,6209.0,4577.0,3871.40683678,3768.0,10502.1434762
i9,5136.0,5439.0,4005.0,11232.0,4137.0,5792.0,10083.2535885,10280.0,10378.3732057
i10,5189.0,5343.0,3756.0,11350.0,4093.0,5362.0,10217.4876847,10400.0,11402.2167488
i11,5251.0,5262.0,3529.0,11506.0,4082.0,5000.0,10238.0012731,10360.0,12374.6276257
i12,5360.0,4981.0,3040.0,11887.0,3917.0,4263.0,10296.6382253,10450.0,14918.890785
i13,10165.0,4890.0,2925.0,23923.0,3029.0,4048.0,6446.19438741,8810.0,14894.3874059
i14,4664.0,9150.0,3567.0,9456.0,8922.0,4507.0,8554.57972914,5459.0,9835.26256007
i15,3931.0,6973.0,11641.0,7776.0,3324.0,18268.0,14175.6521739,14300.0,2611.30434783
i16,11830.0,16064.0,12642.0,25374.0,12415.0,18543.0,1674.24918615,1636.0,1531.41994673
i17,5066.0,14101.0,12040.0,9089.0,11486.0,17719.0,6517.44441277,4401.0,1627.16562144
i18,10333.0,8508.0,12073.0,23121.0,3872.0,18659.0,3748.97014925,5994.0,2346.58208955
i19,12159.0,10271.0,3606.0,27624.0,8847.0,4311.0,2835.27863777,2165.0,8405.29411765
i20,4624.0,5744.0,6761.0,9856.0,3550.0,10413.0,10471.6631677,11420.0,4747.01189643
i21,9173.0,11764.0,17080.0,19619.0,6127.0,26671.0,2953.33554404,3843.0,1168.43129534
i22,5879.0,5720.0,6235.0,12938.0,3526.0,9427.0,7277.27827311,9160.0,5054.97888315
j1,16585.0,23353.0,15049.0,35355.0,19373.0,21443.0,665.477799154,585.9,1002.95078876
j2,16498.0,22253.0,11604.0,35650.0,19326.0,15621.0,703.3555666,538.9,1436.17385686
j3,17030.0,20953.0,8800.0,37502.0,18817.0,11181.0,792.354236157,535.5,2244.52735157
j4,18676.0,17827.0,5385.0,42359.0,16194.0,5980.0,1023.56897404,523.1,4919.33844252
j5,8483.0,10954.0,7293.0,18345.0,8958.0,10496.0,3081.3041924,2929.0,3508.7078323
j6,8364.0,10642.0,6144.0,18237.0,9102.0,8615.0,3307.85326087,2969.0,4480.39311594
j7,8371.0,10380.0,5128.0,18250.0,9123.0,6922.0,3511.21551724,2973.0,5720.2179803
j8,8503.0,9894.0,3793.0,18638.0,8987.0,4711.0,3971.62730228,2914.0,8899.85482124
j9,5070.0,5456.0,3960.0,11037.0,4192.0,5726.0,10203.7871957,10250.0,10354.7490231
j10,4987.0,5404.0,3736.0,10843.0,4215.0,5336.0,10489.4423792,10320.0,11160.8178439
j11,4952.0,5339.0,3481.0,10787.0,4243.0,4921.0,10782.5856496,10380.0,12386.2184874
j12,4880.0,5183.0,3074.0,10701.0,4244.0,4295.0,11028.0413793,10360.0,14336.0965517
j13,12334.0,5236.0,2961.0,29305.0,3077.0,4047.0,5424.96004281,7539.0,13932.2226186
j14,4953.0,10913.0,3813.0,9821.0,10900.0,4662.0,7437.9732842,4388.0,8385.91064026
j15,4076.0,8323.0,15461.0,7744.0,3471.0,24437.0,13567.9336188,13410.0,1737.26980728
j16,14948.0,21312.0,17030.0,32068.0,16503.0,25116.0,1046.01139601,1049.0,893.592592593
j17,5536.0,17764.0,15844.0,9405.0,14295.0,23463.0,5570.80103508,3481.0,956.824611846
j18,12746.0,10379.0,16136.0,28528.0,4222.0,25003.0,2783.24064885,4777.0,1556.17156489
j19,14973.0,12414.0,3879.0,34361.0,10885.0,4399.0,2052.05488722,1409.0,7132.93007519
j20,5859.0,5259.0,5068.0,13097.0,3420.0,7543.0,7666.55842558,9595.0,6342.37761378
j21,16393.0,15935.0,23265.0,36662.0,7586.0,36313.0,1175.18186844,2056.0,557.283213562
j22,18523.0,24992.0,23550.0,40181.0,17935.0,35566.0,584.662619808,743.9,499.650700418
k1,11323.0,17628.0,11284.0,23597.0,14825.0,15935.0,1382.61308477,1147.0,1504.85754485
k2,9845.0,17706.0,8957.0,20188.0,16155.0,12060.0,1637.79069767,1125.0,1994.08033827
k3,8780.0,17869.0,7499.0,17597.0,17123.0,9621.0,1918.76242545,1119.0,2523.86779324
k4,8492.0,18337.0,7017.0,16853.0,17953.0,8707.0,2091.62046562,1113.0,2821.36762317
k5,7077.0,9817.0,6468.0,15099.0,8213.0,9243.0,3982.28040103,3593.0,4045.03007762
k6,6562.0,10086.0,5605.0,13845.0,8915.0,7706.0,4464.25125628,3604.0,4867.85786073
k7,6159.0,10360.0,4874.0,12810.0,9586.0,6485.0,5003.88067497,3609.0,5886.91844114
k8,5487.0,11202.0,3937.0,10967.0,11082.0,4756.0,6179.76366322,3638.0,8094.5947809
k9,4887.0,5484.0,3969.0,10595.0,4265.0,5639.0,10343.5843373,10130.0,10038.4638554
k10,4717.0,5518.0,3738.0,10150.0,4414.0,5342.0,10746.7896218,10070.0,10661.7974367
k11,4570.0,5572.0,3526.0,9805.0,4595.0,4978.0,11246.9702906,10070.0,11559.294809
k12,4249.0,5556.0,3092.0,9075.0,4823.0,4261.0,12152.0084567,10040.0,13185.017618
k13,14404.0,5690.0,3070.0,34401.0,3240.0,4122.0,4323.49179717,6251.0,12732.7416107
k14,5310.0,13051.0,4163.0,10305.0,13278.0,4868.0,6188.19629444,3306.0,7060.63595393
k15,4281.0,9793.0,19579.0,7841.0,3668.0,31071.0,12038.0493984,11760.0,1027.78974034
k16,18118.0,27236.0,21581.0,38597.0,21267.0,31994.0,553.116029197,540.8,485.062072993
k17,6098.0,21844.0,19481.0,9931.0,17709.0,28930.0,4605.13211382,2695.0,525.071138211
k18,15391.0,12732.0,20962.0,34548.0,4800.0,32629.0,1876.08774995,3422.0,1345.28246942
k19,17274.0,15308.0,4370.0,39476.0,13697.0,4757.0,1362.90798479,806.4,5496.09125475
k20,17008.0,21690.0,19601.0,37178.0,15663.0,29526.0,705.950167396,870.5,665.373165079
k21,18438.0,25349.0,20852.0,40134.0,19307.0,31141.0,442.506547286,544.6,536.676329043
k22,17992.0,22676.0,16362.0,39340.0,17936.0,23706.0,558.993062438,639.0,913.007928642
l1,12950.0,22050.0,16144.0,26685.0,18106.0,23569.0,972.23984324,788.4,814.147877204
l2,10987.0,22602.0,15024.0,21732.0,19332.0,21823.0,1160.71454027,785.0,851.862081254
l3,9744.0,22868.0,14212.0,18764.0,20300.0,20266.0,1384.59657143,822.3,925.674857143
l4,9457.0,22605.0,13711.0,18237.0,20397.0,19642.0,1480.23332048,867.4,997.5267258
l5,7357.0,11828.0,8173.0,15299.0,9891.0,11810.0,3313.04526749,2821.0,2795.99588477
l6,6588.0,12954.0,7673.0,13272.0,11578.0,10683.0,3847.51868358,2803.0,2958.66883785
l7,6080.0,14452.0,7210.0,11720.0,13575.0,9642.0,4494.81753995,2809.0,3134.68115942
l8,5691.0,16324.0,6753.0,10427.0,16072.0,8629.0,5132.91539081,2808.0,3372.54149879
l9,4794.0,5532.0,4093.0,10309.0,4279.0,5866.0,10152.6820604,9810.0,9078.1705151
l10,4589.0,5684.0,4019.0,9750.0,4498.0,5729.0,10769.269103,9974.0,9380.56055572
l11,4409.0,5817.0,3955.0,9350.0,4753.0,5646.0,11228.6625464,9936.0,9539.91100124
l12,4152.0,5832.0,3775.0,8756.0,4903.0,5351.0,11811.1498258,9970.0,9799.46468166
l13,15865.0,6277.0,3205.0,38010.0,3654.0,4218.0,3479.37159763,5043.0,11371.1195266
l14,5736.0,15292.0,4597.0,10849.0,15698.0,5221.0,5351.48912494,2731.0,5731.37025797
l15,4549.0,11164.0,22872.0,8121.0,4044.0,36296.0,11794.306383,11080.0,700.161702128
l16,19993.0,30990.0,25040.0,42601.0,24102.0,37428.0,451.561772686,354.6,262.876514923
l17,6752.0,25286.0,21932.0,10800.0,20821.0,32647.0,3767.98389502,2046.0,288.014315538
l18,17523.0,15276.0,24591.0,39299.0,6117.0,38678.0,1266.53157625,2566.0,559.048091734
l19,18567.0,18790.0,5151.0,41954.0,17380.0,5550.0,980.915736041,469.6,4508.8751269
l20,19462.0,29686.0,23505.0,41686.0,23400.0,34967.0,295.660512,299.3,362.799488
l21,18684.0,28870.0,22411.0,39895.0,22955.0,33129.0,350.624742268,329.6,381.630927835
l22,15969.0,26975.0,20707.0,33371.0,21835.0,30599.0,643.563606771,523.3,536.586914062
gs0,3625.0,3473.0,2565.0,7893.0,2618.0,3743.0,19000.3149379,19730.0,18276.3305403
gs1,3883.0,3815.0,2844.0,8418.0,2878.0,4130.0,17431.4289863,17910.0,16677.159454
gs2,4080.0,4061.0,3074.0,8881.0,3046.0,4467.0,15705.9123876,16180.0,15053.4551784
gs3,4325.0,4365.0,3309.0,9396.0,3277.0,4813.0,13910.1508121,14300.0,13263.1670534
gs4,4557.0,4702.0,3601.0,9942.0,3531.0,5222.0,12316.4300203,12650.0,11689.6117068
gs5,4860.0,5118.0,3940.0,10651.0,3854.0,5714.0,10713.9774371,11020.0,10143.3728666
gs6,5162.0,5559.0,4284.0,11299.0,4205.0,6270.0,9425.80415945,9686.0,8866.24321202
gs7,5530.0,6125.0,4729.0,12049.0,4631.0,6863.0,8201.19010417,8433.0,7766.8515625
gs8,5956.0,6739.0,5195.0,12959.0,5113.0,7553.0,7006.86948956,7214.0,6701.40429234
gs9,6436.0,7523.0,5802.0,13899.0,5730.0,8364.0,5900.17875798,6044.0,5594.99709808
gs10,6947.0,8356.0,6441.0,14905.0,6396.0,9441.0,5081.40249927,5207.0,4843.82650392
gs11,7514.0,9421.0,7280.0,16236.0,7283.0,10600.0,4281.35017422,4365.0,4027.86585366
gs12,8162.0,10347.0,8003.0,17577.0,7995.0,11690.0,3568.73527697,3642.0,3407.34052478
gs13,8980.0,11641.0,9025.0,19424.0,9073.0,13290.0,2900.52122987,2948.0,2783.98243045
gs14,9994.0,13223.0,10252.0,21758.0,10337.0,15126.0,2344.77440283,2365.0,2264.56944854
gs15,11276.0,15002.0,11894.0,24458.0,11615.0,17629.0,1838.40774421,1863.0,1763.53798768
gs16,12855.0,17437.0,13609.0,27705.0,13591.0,19982.0,1416.03281111,1427.0,1375.11676027
