patch,r,g,b,refR,refG,refB,refX,refY,refZ
h13,9083.0,4205.0,2459.0,0,0,0,27.4,38.66,53.54
h14,4327.0,6301.0,2770.0,0,0,0,38.54,25.97,40.04
h15,3667.0,4994.0,7330.0,0,0,0,57.65,58.09,11.55
h16,9682.0,10080.0,7569.0,0,0,0,8.79,9.09,7.52
h17,4295.0,8874.0,7430.0,0,0,0,30.0,20.76,7.97
h18,8861.0,6138.0,7507.0,0,0,0,17.94,27.73,10.39
h19,10183.0,7354.0,2940.0,0,0,0,14.43,12.32,35.59
h20,4455.0,5199.0,5747.0,0,0,0,40.11,40.56,15.11
h21,5244.0,5096.0,4253.0,0,0,0,30.41,31.53,20.14
h22,4843.0,5429.0,6824.0,0,0,0,34.18,37.07,11.1
i1,13336.0,13582.0,8291.0,0,0,0,4.16,4.25,5.57
i2,14927.0,12853.0,6664.0,0,0,0,4.22,4.26,8.42
i3,17818.0,12290.0,5561.0,0,0,0,4.25,4.23,11.7
i4,25886.0,11358.0,4279.0,0,0,0,4.3,4.22,18.88
i5,8530.0,7901.0,5386.0,0,0,0,13.9,14.27,15.06
i6,8978.0,7583.0,4559.0,0,0,0,13.87,14.18,19.13
i7,9455.0,7418.0,4057.0,0,0,0,14.09,14.3,23.57
i8,11728.0,6812.0,2991.0,0,0,0,14.17,14.28,37.97
i9,5170.0,4587.0,3308.0,0,0,0,38.44,39.68,35.7
i10,5287.0,4516.0,3089.0,0,0,0,38.68,39.92,39.37
i11,5373.0,4451.0,2878.0,0,0,0,38.82,39.95,43.1
i12,5568.0,4249.0,2494.0,0,0,0,39.39,40.48,52.11
i13,10619.0,4480.0,2499.0,0,0,0,22.98,33.84,51.3
i14,4518.0,7450.0,2930.0,0,0,0,33.71,20.65,35.93
i15,3694.0,5665.0,9377.0,0,0,0,55.88,55.42,8.16
i16,11555.0,12921.0,9537.0,0,0,0,5.48,5.63,4.71
i17,4493.0,11166.0,9339.0,0,0,0,25.84,16.48,5.07
i18,10367.0,7107.0,9539.0,0,0,0,13.69,22.84,7.12
