patch,r,g,b,refR,refG,refB,refX,refY,refZ
gs12,1975.0,2502.0,1936.0,0,0,0,12.54,12.98,10.68
gs13,2175.0,2820.0,2195.0,0,0,0,10.08,10.41,8.63
gs14,2428.0,3196.0,2470.0,0,0,0,8.0,8.24,6.87
gs15,2736.0,3627.0,2862.0,0,0,0,6.21,6.42,5.29
gs16,3116.0,4221.0,3294.0,0,0,0,4.68,4.81,4.05
gs17,3531.0,4921.0,3868.0,0,0,0,3.52,3.65,3.03
gs18,3898.0,5602.0,4386.0,0,0,0,2.57,2.68,2.23
gs19,4215.0,6243.0,4896.0,0,0,0,1.75,1.84,1.54
gs20,4449.0,6777.0,5355.0,0,0,0,1.17,1.22,1.07
gs21,4518.0,6954.0,5538.0,0,0,0,0.95,1.0,0.87
gs22,4566.0,7081.0,5708.0,0,0,0,0.75,0.8,0.7
gs23,4618.0,7160.0,5746.0,0,0,0,0.43,0.52,0.56
