patch,r,g,b,refR,refG,refB,refX,refY,refZ
a1,2983.0,4742.0,3736.0,0,0,0,3.6,3.01,2.05
a2,2706.0,4952.0,3823.0,0,0,0,4.42,2.97,1.76
a3,2544.0,5127.0,3950.0,0,0,0,5.12,3.01,1.46
a4,2476.0,5088.0,3903.0,0,0,0,5.65,3.26,1.6
a5,1990.0,2846.0,2134.0,0,0,0,12.71,10.97,7.93
a6,1798.0,3132.0,2236.0,0,0,0,15.07,11.1,6.97
a7,1661.0,3515.0,2352.0,0,0,0,17.42,11.1,6.06
a8,1521.0,3934.0,2429.0,0,0,0,20.36,11.07,5.12
a9,1231.0,1344.0,1004.0,0,0,0,40.62,39.94,31.49
a10,1186.0,1395.0,1042.0,0,0,0,42.88,40.04,30.47
a11,1140.0,1472.0,1081.0,0,0,0,45.09,40.03,29.12
a12,1103.0,1521.0,1103.0,0,0,0,46.77,39.85,28.06
a13,1003.0,907.0,658.0,0,0,0,71.78,75.46,63.09
a14,980.0,931.0,665.0,0,0,0,71.91,73.14,62.17
a15,972.0,897.0,657.0,0,0,0,74.11,76.98,63.06
a16,972.0,905.0,654.0,0,0,0,72.73,75.12,62.6
a17,958.0,888.0,651.0,0,0,0,74.05,76.81,62.33
a18,960.0,874.0,636.0,0,0,0,74.16,77.19,62.97
a19,992.0,905.0,638.0,0,0,0,69.16,71.7,62.05
a20,3791.0,5951.0,4876.0,0,0,0,1.37,1.12,0.78
a21,2597.0,5296.0,4447.0,0,0,0,5.17,3.27,0.85
a22,2041.0,4930.0,4144.0,0,0,0,10.35,5.9,0.91
b1,3074.0,4874.0,3990.0,0,0,0,3.35,2.93,1.63
b2,2864.0,5141.0,4272.0,0,0,0,3.98,2.94,1.07
b3,2686.0,5319.0,4457.0,0,0,0,4.71,3.09,0.74
b4,2622.0,5322.0,4474.0,0,0,0,5.08,3.21,0.69
b5,1981.0,3045.0,2569.0,0,0,0,12.86,11.1,5.86
b6,1841.0,3483.0,3043.0,0,0,0,14.66,11.01,3.94
b7,1723.0,4075.0,3571.0,0,0,0,16.97,10.94,2.28
b8,1609.0,4573.0,3829.0,0,0,0,19.7,11.01,1.2
b9,1233.0,1365.0,1066.0,0,0,0,40.39,40.01,29.68
b10,1194.0,1461.0,1175.0,0,0,0,42.59,40.11,26.44
b11,1153.0,1533.0,1265.0,0,0,0,44.29,39.94,23.52
b12,1130.0,1614.0,1363.0,0,0,0,45.98,39.89,21.17
b13,1066.0,920.0,660.0,0,0,0,65.55,71.21,61.79
b14,990.0,980.0,680.0,0,0,0,68.8,67.99,60.07
b15,980.0,953.0,765.0,0,0,0,71.26,74.48,51.88
b16,1079.0,1042.0,773.0,0,0,0,57.82,60.0,49.14
b17,987.0,1022.0,763.0,0,0,0,65.61,64.93,49.68
b18,1051.0,947.0,746.0,0,0,0,62.84,68.83,51.29
b19,1060.0,963.0,650.0,0,0,0,60.77,62.73,59.44
b20,3294.0,5734.0,4771.0,0,0,0,2.87,2.06,0.8
b21,2192.0,5074.0,4288.0,0,0,0,8.37,4.88,0.88
b22,1345.0,2069.0,1754.0,0,0,0,29.02,24.67,11.91
c1,2876.0,4336.0,3693.0,0,0,0,4.49,4.31,2.29
c2,2785.0,4629.0,4149.0,0,0,0,4.9,4.37,1.42
c3,2732.0,4879.0,4497.0,0,0,0,5.13,4.3,0.82
c4,2664.0,4816.0,4544.0,0,0,0,5.7,4.77,0.85
c5,1547.0,2057.0,1895.0,0,0,0,23.78,22.59,10.89
c6,1502.0,2489.0,2819.0,0,0,0,25.55,22.41,5.5
c7,1471.0,2944.0,3818.0,0,0,0,27.72,22.42,2.39
c8,1467.0,3130.0,4134.0,0,0,0,28.7,22.23,1.28
c9,1157.0,1249.0,1011.0,0,0,0,46.89,47.28,32.4
c10,1140.0,1350.0,1202.0,0,0,0,48.17,47.13,26.63
c11,1120.0,1446.0,1410.0,0,0,0,49.81,47.42,21.58
c12,1118.0,1544.0,1595.0,0,0,0,50.47,46.85,18.1
c13,1155.0,941.0,669.0,0,0,0,58.24,65.94,60.94
c14,1010.0,1056.0,691.0,0,0,0,64.18,60.73,57.45
c15,996.0,1018.0,896.0,0,0,0,68.73,71.96,42.7
c16,1194.0,1200.0,916.0,0,0,0,45.88,47.73,38.75
c17,1014.0,1166.0,898.0,0,0,0,58.66,55.64,39.4
c18,1158.0,1034.0,890.0,0,0,0,53.28,61.12,41.61
c19,1161.0,1054.0,671.0,0,0,0,50.72,52.04,56.28
c20,3721.0,5926.0,4917.0,0,0,0,1.7,1.45,0.76
c21,1495.0,2973.0,2838.0,0,0,0,22.87,17.19,4.72
c22,1256.0,1704.0,1448.0,0,0,0,34.53,31.48,17.4
d1,3035.0,4365.0,3815.0,0,0,0,4.16,4.32,2.27
d2,3086.0,4586.0,4262.0,0,0,0,4.07,4.26,1.47
d3,3138.0,4772.0,4630.0,0,0,0,4.08,4.3,0.89
d4,3017.0,4630.0,4639.0,0,0,0,4.69,4.91,0.92
d5,1504.0,1745.0,1665.0,0,0,0,26.68,27.74,13.94
d6,1548.0,2049.0,2546.0,0,0,0,26.33,27.41,7.43
d7,1620.0,2440.0,3775.0,0,0,0,26.1,27.43,3.6
d8,1683.0,2659.0,4481.0,0,0,0,25.91,27.31,1.65
d9,1104.0,1115.0,903.0,0,0,0,53.02,55.12,37.61
d10,1114.0,1197.0,1101.0,0,0,0,52.96,55.14,30.47
d11,1131.0,1286.0,1324.0,0,0,0,52.49,54.62,24.44
d12,1197.0,1589.0,2245.0,0,0,0,52.17,54.65,11.69
d13,1264.0,969.0,680.0,0,0,0,51.28,60.55,59.94
d14,1028.0,1152.0,706.0,0,0,0,58.99,52.82,54.44
d15,1014.0,1094.0,1063.0,0,0,0,66.07,69.08,34.69
d16,1349.0,1407.0,1090.0,0,0,0,35.35,36.71,29.94
d17,1050.0,1355.0,1060.0,0,0,0,51.68,46.54,30.64
d18,1283.0,1137.0,1063.0,0,0,0,44.32,53.48,33.27
d19,1292.0,1171.0,703.0,0,0,0,41.16,41.63,52.5
d20,1891.0,3806.0,3636.0,0,0,0,13.96,10.52,2.72
d21,1602.0,2076.0,1825.0,0,0,0,21.28,20.6,11.58
d22,1206.0,1536.0,1356.0,0,0,0,38.28,36.52,19.91
e1,3213.0,4383.0,3864.0,0,0,0,3.71,4.2,2.3
e2,3385.0,4558.0,4340.0,0,0,0,3.39,4.21,1.48
e3,3523.0,4699.0,4755.0,0,0,0,3.12,4.17,0.94
e4,3496.0,4593.0,4791.0,0,0,0,3.34,4.54,0.97
e5,2157.0,2457.0,2374.0,0,0,0,12.46,14.03,7.52
e6,2316.0,2728.0,3348.0,0,0,0,11.51,14.17,4.54
e7,2535.0,2970.0,4284.0,0,0,0,10.28,14.01,2.58
e8,2773.0,3119.0,4856.0,0,0,0,9.41,13.94,1.45
e9,1326.0,1346.0,1131.0,0,0,0,37.32,40.04,27.82
e10,1375.0,1412.0,1326.0,0,0,0,36.12,40.08,23.52
e11,1433.0,1489.0,1558.0,0,0,0,34.48,39.54,19.51
e12,1607.0,1694.0,2318.0,0,0,0,31.25,39.49,11.51
e13,1394.0,1001.0,691.0,0,0,0,44.56,54.93,58.76
e14,1055.0,1278.0,726.0,0,0,0,53.83,45.36,51.25
e15,1030.0,1178.0,1262.0,0,0,0,63.56,66.14,27.3
e16,1538.0,1661.0,1305.0,0,0,0,26.43,27.39,22.31
