patch,r,g,b,refR,refG,refB,refX,refY,refZ
f2,23410.0,20640.0,21855.0,19712.0,21032.0,18657.0,495.72192846,663.6,560.740279938
f3,24870.0,20805.0,24092.0,21065.0,20367.0,20810.0,526.972400898,771.7,625.286711543
f4,25210.0,20352.0,24445.0,21470.0,19552.0,21130.0,451.931165185,711.7,501.553673374
f5,13202.0,10647.0,10847.0,11145.0,10857.0,9237.0,2040.2863673,2425.0,2055.28367841
f6,16557.0,10467.0,12497.0,14310.0,9642.0,10952.0,1719.0386414,2426.0,1825.91877923
f7,20542.0,10457.0,14470.0,18060.0,8507.0,12817.0,1311.0,2262.0,1427.0
f8,23537.0,10930.0,18562.0,20745.0,7510.0,16580.0,1053.41581171,2262.0,1234.97646349
f9,5432.0,4355.0,4377.0,4602.0,4435.0,3845.0,10025.6144307,10740.0,9504.96054115
f10,5732.0,4230.0,4485.0,4890.0,4185.0,3930.0,9726.42303433,10870.0,9497.7076412
f11,6082.0,4265.0,4730.0,5210.0,4100.0,4207.0,9151.00725222,10680.0,8855.53585818
f12,7362.0,4127.0,5210.0,6360.0,3580.0,4655.0,7953.52323838,10610.0,7948.22088956
f13,6892.0,3302.0,2812.0,6030.0,3200.0,2407.0,10665.917791,13160.0,17466.8340132
f14,4070.0,5300.0,3335.0,3280.0,6412.0,2727.0,12931.5443038,10340.0,14124.477396
f15,3942.0,4052.0,6722.0,3205.0,3375.0,6125.0,16328.1560953,17010.0,6770.30888941
f16,7160.0,6962.0,6562.0,5945.0,7440.0,5700.0,5341.98951965,5471.0,5114.23027656
f17,4090.0,6850.0,6775.0,3132.0,7575.0,5902.0,10450.3650298,8564.0,5294.46267386
f18,6850.0,4387.0,6402.0,5850.0,3652.0,5742.0,8025.29273454,10590.0,6284.7778039
f19,7010.0,5250.0,3100.0,5965.0,6072.0,2512.0,6978.71864952,6562.0,12833.8794212
f20,5487.0,6935.0,8267.0,4357.0,7070.0,7310.0,6903.98126464,6633.0,3722.97189696
f21,4570.0,6492.0,8832.0,3547.0,6285.0,7862.0,8878.60150376,8172.0,3430.60150376
f22,4335.0,5395.0,6840.0,3452.0,5352.0,6030.0,10106.409874,9556.0,4909.45950116
g1,19317.0,16467.0,14725.0,16292.0,17570.0,12402.0,817.542575713,961.1,1047.29097324
g2,22482.0,15822.0,14352.0,19350.0,16445.0,12040.0,616.631853786,858.8,1016.00997969
g3,24295.0,15187.0,13937.0,21182.0,15375.0,11785.0,531.98072842,863.2,1080.29962719
g4,24560.0,14865.0,13872.0,21450.0,14912.0,11827.0,587.516193752,945.5,1176.92934938
g5,11752.0,8602.0,7810.0,9982.0,8955.0,6702.0,2636.33266533,3110.0,3157.18866304
g6,14790.0,8017.0,7437.0,12945.0,7835.0,6382.0,2327.80919932,3134.0,3436.54400909
g7,18807.0,7457.0,7020.0,16772.0,6670.0,5977.0,1898.39362594,3006.0,3499.29661728
g8,22335.0,7255.0,6925.0,20160.0,5980.0,5850.0,1740.27589158,3101.0,4006.0850214
g9,5517.0,4330.0,4230.0,4697.0,4430.0,3685.0,10101.3341001,10840.0,10226.0034503
g10,5977.0,4190.0,4165.0,5125.0,4202.0,3632.0,9498.54285714,10700.0,10372.8857143
g11,6477.0,4137.0,4122.0,5572.0,4085.0,3600.0,8899.92598918,10520.0,10525.989183
g12,8097.0,3792.0,3760.0,7107.0,3482.0,3292.0,7914.0,10620.0,11466.0
g13,7990.0,3445.0,2802.0,7032.0,3290.0,2375.0,9107.18971061,11570.0,16525.3826367
g14,4165.0,6317.0,3482.0,3312.0,7900.0,2780.0,11366.1390374,8468.0,12511.1627196
g15,3995.0,4480.0,8277.0,3185.0,3505.0,7585.0,15004.0164309,15580.0,4970.52487449
g16,8427.0,8737.0,7937.0,6990.0,9550.0,6775.0,3729.77677269,3785.0,3529.86868982
g17,4165.0,8625.0,8277.0,3057.0,9760.0,7170.0,8909.14237192,6880.0,3684.39286725
g18,7960.0,4932.0,7735.0,6850.0,3892.0,7000.0,6309.60683761,8816.0,4703.45299145
g19,8277.0,6140.0,3185.0,7075.0,7260.0,2492.0,5352.95073892,4787.0,11297.5772503
g20,4697.0,5710.0,7575.0,3760.0,5560.0,6797.0,9417.85973306,9173.0,4509.11508436
g21,4697.0,6360.0,10155.0,3665.0,5657.0,9172.0,8966.88846611,8666.0,2975.91058264
g22,4507.0,8730.0,24752.0,3057.0,4505.0,22770.0,11447.3333333,10850.0,1036.0
h1,18465.0,15997.0,12775.0,15620.0,17707.0,10612.0,791.887424387,875.2,1119.28634193
h2,21535.0,15145.0,10942.0,18605.0,16680.0,8907.0,684.165517241,831.6,1380.7862069
h3,24070.0,14480.0,9440.0,21065.0,15817.0,7597.0,686.247926267,882.9,1821.40506912
h4,24530.0,13627.0,8907.0,21642.0,14687.0,7107.0,687.428740624,921.3,2028.46036321
h5,11252.0,8630.0,6840.0,9577.0,9375.0,5775.0,2694.13649112,2973.0,3597.43191025
h6,13947.0,7727.0,5615.0,12222.0,8160.0,4687.0,2490.53438443,3007.0,4589.68466957
h7,17880.0,7010.0,4612.0,16057.0,6930.0,3727.0,2220.23469014,2932.0,5599.50715072
h8,21875.0,6605.0,3962.0,19830.0,6067.0,3120.0,1984.7144623,2857.0,6930.02018953
h9,5560.0,4340.0,3985.0,4730.0,4537.0,3452.0,9865.49112426,10440.0,10582.0828402
h10,5902.0,4212.0,3760.0,5060.0,4390.0,3237.0,9669.96366939,10510.0,11639.5943082
h11,6350.0,4052.0,3462.0,5497.0,4185.0,2992.0,9394.89282386,10530.0,12787.1295433
h12,7725.0,3637.0,2790.0,6797.0,3637.0,2365.0,8565.11318242,10400.0,15655.3928096
h13,9322.0,3562.0,2727.0,8300.0,3345.0,2290.0,7723.47364932,10140.0,15746.0722572
h14,4282.0,7675.0,3685.0,3322.0,9887.0,2855.0,9862.24714519,6835.0,11177.95677
h15,4047.0,5045.0,10472.0,3185.0,3637.0,9590.0,14611.0113107,14990.0,3643.61055666
h16,10132.0,10972.0,9557.0,8352.0,12195.0,8130.0,2585.01320035,2558.0,2360.6535641
h17,4292.0,10930.0,10100.0,3005.0,12637.0,8662.0,7651.25899688,5541.0,2509.07282516
h18,9462.0,5597.0,9600.0,8172.0,4117.0,8682.0,4906.92124308,7316.0,3349.66283525
h19,10037.0,7325.0,3260.0,8630.0,8815.0,2427.0,3888.58719417,3272.0,9872.20822488
h20,4592.0,5170.0,7682.0,3707.0,4697.0,6892.0,10388.5204082,10550.0,4693.16083576
h21,5295.0,5122.0,5592.0,4400.0,5225.0,4942.0,8133.96471856,8373.0,6043.53353084
h22,5102.0,5352.0,9152.0,4132.0,4390.0,8320.0,8975.0715588,9753.0,3498.45533273
i1,14630.0,13605.0,9270.0,12232.0,15695.0,7585.0,1200.01674224,1188.0,1755.6874782
i2,16207.0,12757.0,7127.0,13862.0,14932.0,5582.0,1194.37779619,1164.0,2463.49461475
i3,18722.0,12120.0,5807.0,16345.0,14105.0,4335.0,1234.09598433,1182.0,3372.3467189
i4,23347.0,10617.0,4325.0,20842.0,11875.0,3047.0,1250.64900662,1160.0,5271.47019868
i5,8587.0,7882.0,6167.0,7180.0,8832.0,5177.0,3791.2764613,3830.0,4479.82938389
i6,9057.0,7537.0,5167.0,7682.0,8640.0,4250.0,3791.32240056,3790.0,5642.68318214
i7,9547.0,7212.0,4432.0,8192.0,8310.0,3557.0,3841.08212376,3799.0,6870.99503438
i8,12265.0,6312.0,3077.0,10825.0,7085.0,2352.0,3871.40683678,3768.0,10502.1434762
i9,5315.0,4505.0,4080.0,4485.0,4805.0,3537.0,10083.2535885,10280.0,10378.3732057
i10,5380.0,4437.0,3825.0,4560.0,4767.0,3270.0,10217.4876847,10400.0,11402.2167488
i11,5487.0,4377.0,3547.0,4665.0,4755.0,3047.0,10238.0012731,10360.0,12374.6276257
i12,5615.0,4117.0,3015.0,4837.0,4537.0,2535.0,10296.6382253,10450.0,14918.890785
i13,11145.0,3785.0,2770.0,10005.0,3460.0,2290.0,6446.19438741,8810.0,14894.3874059
i14,4410.0,9472.0,3920.0,3312.0,12545.0,2875.0,8554.57972914,5459.0,9835.26256007
i15,4132.0,5772.0,13392.0,3162.0,3750.0,12307.0,14175.6521739,14300.0,2611.30434783
i16,12540.0,13967.0,12062.0,10377.0,15637.0,10302.0,1674.24918615,1636.0,1531.41994673
i17,4485.0,14052.0,12732.0,2907.0,16425.0,10857.0,6517.44441277,4401.0,1627.16562144
i18,11357.0,6430.0,12210.0,9845.0,4312.0,11080.0,3748.97014925,5994.0,2346.58208955
i19,12582.0,8985.0,3420.0,10900.0,10990.0,2427.0,2835.27863777,2165.0,8405.29411765
i20,4890.0,4820.0,7692.0,4015.0,4127.0,6990.0,10471.6631677,11420.0,4747.01189643
i21,10207.0,9662.0,18882.0,8375.0,7137.0,17262.0,2953.33554404,3843.0,1168.43129534
i22,6510.0,4607.0,6690.0,5540.0,3952.0,6030.0,7277.27827311,9160.0,5054.97888315
j1,18040.0,19270.0,13287.0,14937.0,22505.0,10815.0,665.477799154,585.9,1002.95078876
j2,18050.0,18432.0,9887.0,15162.0,22370.0,7617.0,703.3555666,538.9,1436.17385686
j3,19360.0,17432.0,7542.0,16527.0,21527.0,5487.0,792.354236157,535.5,2244.52735157
j4,24220.0,14250.0,4495.0,21375.0,17255.0,2875.0,1023.56897404,523.1,4919.33844252
j5,9077.0,9620.0,7075.0,7490.0,11097.0,5880.0,3081.3041924,2929.0,3508.7078323
j6,8897.0,9545.0,5965.0,7395.0,11437.0,4847.0,3307.85326087,2969.0,4480.39311594
j7,8812.0,9360.0,5017.0,7340.0,11490.0,3930.0,3511.21551724,2973.0,5720.2179803
j8,8950.0,8992.0,3610.0,7555.0,11315.0,2630.0,3971.62730228,2914.0,8899.85482124
j9,5200.0,4570.0,4102.0,4390.0,4895.0,3537.0,10203.7871957,10250.0,10354.7490231
j10,5112.0,4590.0,3887.0,4292.0,5000.0,3312.0,10489.4423792,10320.0,11160.8178439
j11,5070.0,4542.0,3600.0,4292.0,5027.0,3047.0,10782.5856496,10380.0,12386.2184874
j12,5007.0,4480.0,3217.0,4240.0,5097.0,2672.0,11028.0413793,10360.0,14336.0965517
j13,13372.0,4015.0,2770.0,12092.0,3547.0,2267.0,5424.96004281,7539.0,13932.2226186
j14,4537.0,11672.0,4240.0,3292.0,15737.0,2992.0,7437.9732842,4388.0,8385.91064026
j15,4230.0,6925.0,18347.0,3100.0,3882.0,17005.0,13567.9336188,13410.0,1737.26980728
j16,16035.0,18252.0,16707.0,13245.0,20170.0,14235.0,1046.01139601,1049.0,893.592592593
j17,4815.0,18182.0,17465.0,2855.0,21107.0,15120.0,5570.80103508,3481.0,956.824611846
j18,13957.0,7852.0,16877.0,12157.0,4622.0,15385.0,2783.24064885,4777.0,1556.17156489
j19,16035.0,10697.0,3547.0,14032.0,13115.0,2365.0,2052.05488722,1409.0,7132.93007519
j20,6520.0,4400.0,5605.0,5605.0,4000.0,5017.0,7666.55842558,9595.0,6342.37761378
j21,19307.0,13132.0,27310.0,16472.0,8635.0,24795.0,1175.18186844,2056.0,557.283213562
j22,22750.0,21017.0,26032.0,19147.0,20597.0,22972.0,584.662619808,743.9,499.650700418
k1,11635.0,14777.0,10037.0,9397.0,17560.0,8140.0,1382.61308477,1147.0,1504.85754485
k2,10005.0,15540.0,8162.0,7905.0,19632.0,6350.0,1637.79069767,1125.0,1994.08033827
k3,8757.0,16412.0,7075.0,6712.0,21455.0,5220.0,1918.76242545,1119.0,2523.86779324
k4,8267.0,17207.0,6797.0,6212.0,22897.0,4867.0,2091.62046562,1113.0,2821.36762317
k5,7405.0,8772.0,6435.0,6062.0,10227.0,5370.0,3982.28040103,3593.0,4045.03007762
k6,6670.0,9365.0,5677.0,5370.0,11480.0,4570.0,4464.25125628,3604.0,4867.85786073
k7,6115.0,10047.0,5050.0,4815.0,12807.0,3920.0,5003.88067497,3609.0,5886.91844114
k8,5070.0,11570.0,4132.0,3782.0,15582.0,2917.0,6179.76366322,3638.0,8094.5947809
k9,4997.0,4692.0,4155.0,4187.0,5092.0,3600.0,10343.5843373,10130.0,10038.4638554
k10,4772.0,4830.0,3972.0,3972.0,5395.0,3430.0,10746.7896218,10070.0,10661.7974367
k11,4592.0,4942.0,3750.0,3802.0,5640.0,3185.0,11246.9702906,10070.0,11559.294809
k12,4197.0,5070.0,3312.0,3440.0,6062.0,2737.0,12152.0084567,10040.0,13185.017618
k13,15950.0,4302.0,2770.0,14502.0,3685.0,2215.0,4323.49179717,6251.0,12732.7416107
k14,4720.0,14047.0,4580.0,3280.0,19227.0,3090.0,6188.19629444,3306.0,7060.63595393
k15,4442.0,8545.0,25190.0,3077.0,4052.0,23347.0,12038.0493984,11760.0,1027.78974034
k16,21087.0,24730.0,23367.0,17495.0,27235.0,19967.0,553.116029197,540.8,485.062072993
k17,5230.0,23100.0,23475.0,2812.0,26580.0,20117.0,4605.13211382,2695.0,525.071138211
k18,17560.0,9855.0,23292.0,15312.0,5135.0,21310.0,1876.08774995,3422.0,1345.28246942
k19,20405.0,12682.0,3910.0,17965.0,15557.0,2502.0,1362.90798479,806.4,5496.09125475
k20,19637.0,18375.0,20427.0,16590.0,18645.0,17720.0,705.950167396,870.5,665.373165079
k21,22580.0,21475.0,21247.0,19040.0,22807.0,18252.0,442.506547286,544.6,536.676329043
k22,21685.0,18087.0,14532.0,18582.0,20032.0,12157.0,558.993062438,639.0,913.007928642
l1,13075.0,18135.0,14620.0,10400.0,20975.0,12210.0,972.23984324,788.4,814.147877204
l2,11060.0,19567.0,13927.0,8480.0,23607.0,11497.0,1160.71454027,785.0,851.862081254
l3,9620.0,20772.0,13467.0,7095.0,25732.0,10932.0,1384.59657143,822.3,925.674857143
