patch,r,g,b,refR,refG,refB,refX,refY,refZ
j15,8247.0,14235.0,35685.0,0,0,0,13567.9336188,13410.0,1737.26980728
j16,31412.0,35378.0,33470.0,0,0,0,1046.01139601,1049.0,893.592592593
j17,9237.0,31882.0,33235.0,0,0,0,5570.80103508,3481.0,956.824611846
j18,27172.0,16185.0,32425.0,0,0,0,2783.24064885,4777.0,1556.17156489
j19,30932.0,20740.0,7787.0,0,0,0,2052.05488722,1409.0,7132.93007519
j20,12712.0,8890.0,11155.0,0,0,0,7666.55842558,9595.0,6342.37761378
j21,34098.0,24912.0,45063.0,0,0,0,1175.18186844,2056.0,557.283213562
j22,37125.0,38910.0,46513.0,0,0,0,584.662619808,743.9,499.650700418
k1,23037.0,28647.0,21150.0,0,0,0,1382.61308477,1147.0,1504.85754485
k2,19830.0,28610.0,16845.0,0,0,0,1637.79069767,1125.0,1994.08033827
k3,17517.0,28992.0,14160.0,0,0,0,1918.76242545,1119.0,2523.86779324
k4,16665.0,29755.0,13500.0,0,0,0,2091.62046562,1113.0,2821.36762317
k5,14640.0,17522.0,12615.0,0,0,0,3982.28040103,3593.0,4045.03007762
k6,13062.0,18375.0,11060.0,0,0,0,4464.25125628,3604.0,4867.85786073
k7,11870.0,19162.0,9962.0,0,0,0,5003.88067497,3609.0,5886.91844114
k8,9802.0,20990.0,8182.0,0,0,0,6179.76366322,3638.0,8094.5947809
k9,9665.0,9742.0,8427.0,0,0,0,10343.5843373,10130.0,10038.4638554
k10,9172.0,9962.0,7960.0,0,0,0,10746.7896218,10070.0,10661.7974367
k11,8842.0,10197.0,7585.0,0,0,0,11246.9702906,10070.0,11559.294809
k12,8215.0,10740.0,6905.0,0,0,0,12152.0084567,10040.0,13185.017618
k13,29462.0,9012.0,6082.0,0,0,0,4323.49179717,6251.0,12732.7416107
k14,9172.0,24235.0,9227.0,0,0,0,6188.19629444,3306.0,7060.63595393
k15,8512.0,16302.0,43775.0,0,0,0,12038.0493984,11760.0,1027.78974034
k16,36400.0,42410.0,42100.0,0,0,0,553.116029197,540.8,485.062072993
k17,9770.0,37795.0,40898.0,0,0,0,4605.13211382,2695.0,525.071138211
k18,32275.0,19195.0,40843.0,0,0,0,1876.08774995,3422.0,1345.28246942
k19,35293.0,24705.0,8695.0,0,0,0,1362.90798479,806.4,5496.09125475
k20,35110.0,35430.0,38703.0,0,0,0,705.950167396,870.5,665.373165079
k21,36773.0,38723.0,39513.0,0,0,0,442.506547286,544.6,536.676329043
k22,35728.0,34353.0,29772.0,0,0,0,558.993062438,639.0,913.007928642
