patch,r,g,b,refR,refG,refB,refX,refY,refZ
d9,9440.0,7547.0,8235.0,0,0,0,15022.4101714,15560.0,12424.7761194
d10,9387.0,7937.0,9610.0,0,0,0,14954.9332635,15600.0,10272.0753729
d11,9270.0,8320.0,11295.0,0,0,0,14723.6377246,15420.0,8329.41616766
d12,9365.0,10142.0,19830.0,0,0,0,14469.8237394,15350.0,4428.27978581
d13,10965.0,6482.0,6062.0,0,0,0,14810.1086957,16920.0,19356.8478261
d14,8630.0,7685.0,6242.0,0,0,0,16347.5246225,14680.0,17166.8286277
d15,8215.0,6957.0,8875.0,0,0,0,18300.8244275,19210.0,11369.5826972
d16,11325.0,9130.0,9077.0,0,0,0,10065.2053597,10330.0,9695.09466939
d17,8610.0,8692.0,8865.0,0,0,0,14196.241074,12970.0,9880.31705227
d18,10815.0,7207.0,8630.0,0,0,0,12563.722966,14900.0,10898.7899073
d19,10942.0,7622.0,5935.0,0,0,0,11627.0943396,11540.0,16421.2418525
d20,14300.0,25067.0,34940.0,0,0,0,3926.20380148,3076.0,1118.17634636
d21,12530.0,13245.0,15482.0,0,0,0,6130.00053952,5944.0,3960.52872943
d22,9665.0,9472.0,11037.0,0,0,0,10538.8707519,10140.0,6455.19400589
e1,29442.0,29652.0,37220.0,0,0,0,1407.42179072,1544.0,1212.54800431
e2,31572.0,31392.0,44903.0,0,0,0,1315.63069307,1546.0,965.101980198
e3,33790.0,32642.0,51095.0,0,0,0,1261.59275598,1565.0,807.0269329
e4,33693.0,32212.0,51958.0,0,0,0,1370.7276068,1714.0,851.882406982
e5,17815.0,16750.0,21982.0,0,0,0,3912.51686559,4333.0,2997.34769071
e6,19532.0,18520.0,31915.0,0,0,0,3622.82933579,4349.0,2058.15221402
e7,21930.0,20472.0,43038.0,0,0,0,3175.94313968,4188.0,1263.99258344
e8,25137.0,22190.0,52128.0,0,0,0,3068.46971473,4292.0,1025.61860102
e9,11272.0,8987.0,10025.0,0,0,0,10563.4212696,11230.0,9066.70513877
e10,11560.0,9275.0,11432.0,0,0,0,10263.8896121,11280.0,7823.46263994
e11,11880.0,9635.0,13117.0,0,0,0,9676.59921027,10980.0,6441.13030602
e12,12967.0,10802.0,19957.0,0,0,0,8704.93621622,10890.0,3951.00972973
e13,12125.0,6625.0,6062.0,0,0,0,12802.1338655,15190.0,18645.8765735
e14,8780.0,8400.0,6297.0,0,0,0,14639.8727648,12430.0,15674.281293
e15,8225.0,7330.0,10345.0,0,0,0,17193.9618955,18040.0,8830.52271617
e16,12700.0,10735.0,10825.0,0,0,0,7529.6489083,7684.0,7156.07452693
e17,8885.0,10190.0,10495.0,0,0,0,12289.0324417,10660.0,7386.76721685
e18,11932.0,7750.0,10122.0,0,0,0,10194.8959366,12680.0,8542.34886026
e19,12307.0,8550.0,6115.0,0,0,0,9129.93922652,8837.0,14581.8637201
e20,11667.0,25385.0,43668.0,0,0,0,6434.84630839,4647.0,588.168759417
e21,13435.0,22135.0,36518.0,0,0,0,4750.84660622,4005.0,1057.9245283
e22,10410.0,14027.0,20330.0,0,0,0,8016.6317388,7048.0,2773.89015439
f1,38105.0,39260.0,45340.0,0,0,0,672.98500283,774.7,744.448556876
f2,39970.0,39608.0,48325.0,0,0,0,495.72192846,663.6,560.740279938
f3,41068.0,39825.0,51180.0,0,0,0,526.972400898,771.7,625.286711543
f4,41493.0,39405.0,52225.0,0,0,0,451.931165185,711.7,501.553673374
f5,26467.0,21112.0,25712.0,0,0,0,2040.2863673,2425.0,2055.28367841
f6,32160.0,21287.0,30102.0,0,0,0,1719.0386414,2426.0,1825.91877923
f7,36720.0,22040.0,35100.0,0,0,0,1311.0,2262.0,1427.0
f8,39235.0,23227.0,42133.0,0,0,0,1053.41581171,2262.0,1234.97646349
f9,11602.0,8817.0,9195.0,0,0,0,10025.6144307,10740.0,9504.96054115
f10,12190.0,8780.0,9440.0,0,0,0,9726.42303433,10870.0,9497.7076412
f11,12755.0,8762.0,9877.0,0,0,0,9151.00725222,10680.0,8855.53585818
f12,14640.0,8602.0,10922.0,0,0,0,7953.52323838,10610.0,7948.22088956
f13,13725.0,6822.0,6095.0,0,0,0,10665.917791,13160.0,17466.8340132
f14,9077.0,9510.0,6542.0,0,0,0,12931.5443038,10340.0,14124.477396
f15,8277.0,7877.0,12295.0,0,0,0,16328.1560953,17010.0,6770.30888941
f16,14490.0,12850.0,12967.0,0,0,0,5341.98951965,5471.0,5114.23027656
f17,9237.0,12172.0,12775.0,0,0,0,10450.3650298,8564.0,5294.46267386
f18,13532.0,8550.0,12307.0,0,0,0,8025.29273454,10590.0,6284.7778039
f19,14182.0,9652.0,6265.0,0,0,0,6978.71864952,6562.0,12833.8794212
f20,11752.0,12882.0,16302.0,0,0,0,6903.98126464,6633.0,3722.97189696
f21,10100.0,12142.0,17347.0,0,0,0,8878.60150376,8172.0,3430.60150376
f22,9492.0,10042.0,13000.0,0,0,0,10106.409874,9556.0,4909.45950116
