patch,r,g,b,refR,refG,refB,refX,refY,refZ
b9,9710.0,6219.0,7915.0,9130.0,6843.0,8001.0,12015.802646720369,11930.0,10375.256041426925
b10,9233.0,6738.0,8809.0,8601.0,7373.0,8880.0,12482.584301501844,11880.0,9301.343156701616
b11,8824.0,7120.0,9557.0,8144.0,7729.0,9608.0,12913.71644295302,11850.0,8373.867449664434
b12,8420.0,7346.0,10022.0,7698.0,7938.0,10089.0,13307.112403100773,11830.0,7614.825581395348
b13,8978.0,3959.0,5189.0,8517.0,4272.0,5360.0,19217.06937095826,20630.0,20793.730158730163
b14,8328.0,4366.0,5360.0,7846.0,4902.0,5489.0,19972.95936931474,19710.0,20080.533656761672
b15,8304.0,4154.0,6109.0,7809.0,4378.0,6290.0,20622.719711671747,21530.0,17536.772941502637
b16,9014.0,4622.0,6064.0,8511.0,5036.0,6164.0,16861.799065420564,17390.0,16536.752336448597
b17,8182.0,4522.0,5977.0,7659.0,4981.0,6099.0,18892.775202780995,18730.0,16635.62572421784
b18,8858.0,4092.0,5876.0,8375.0,4327.0,6022.0,18277.50348675035,19850.0,17242.092050209205
b19,8961.0,4360.0,5128.0,8471.0,4942.0,5277.0,17538.276073619632,17940.0,19552.398773006134
b20,19017.0,20664.0,25463.0,17505.0,22381.0,25145.0,1053.0098126672613,827.4,579.8934879571813
b21,12215.0,19991.0,24671.0,10398.0,21832.0,24313.0,2565.17791411043,1644.0,593.6266432953549
b22,9362.0,8979.0,11719.0,8506.0,9795.0,11647.0,8353.686199342825,7262.0,4269.308324205916
c1,18392.0,15747.0,19298.0,17192.0,16973.0,19076.0,1768.2806770098732,1735.0,1390.936530324401
c2,17541.0,16899.0,22411.0,16251.0,17836.0,22229.0,1520.6373682857875,1376.0,639.7286044718584
c3,16943.0,18017.0,25341.0,15513.0,18667.0,25190.0,1719.228324434274,1511.0,611.6226798881262
c4,16518.0,17937.0,25881.0,15104.0,18420.0,25782.0,1782.1715771230504,1551.0,506.8878435256254
c5,11112.0,9203.0,12785.0,10308.0,9751.0,12757.0,6812.419863373621,6531.0,3816.327903310562
c6,10234.0,10785.0,17868.0,9231.0,10563.0,17880.0,7333.96819960861,6614.0,2231.092465753424
c7,9528.0,12760.0,24482.0,8213.0,11251.0,24547.0,7802.918241965974,6565.0,1144.8416824196593
c8,9413.0,14122.0,28428.0,7891.0,11835.0,28419.0,8135.798438608942,6639.0,931.3761533002123
c9,9330.0,5708.0,7800.0,8732.0,6156.0,7877.0,13562.964205816555,13670.0,10994.105145413872
c10,8960.0,6182.0,9112.0,8369.0,6496.0,9163.0,13809.583221296049,13630.0,9210.053777897283
c11,8695.0,6581.0,10505.0,8060.0,6680.0,10551.0,14117.416429126717,13630.0,7572.61466701218
c12,8444.0,6874.0,11545.0,7776.0,6798.0,11636.0,14248.748416518874,13490.0,6439.108183430452
c13,9826.0,4101.0,5297.0,9386.0,4412.0,5459.0,16961.112433075552,18770.0,20098.750743604993
c14,8423.0,4901.0,5503.0,7901.0,5622.0,5598.0,18146.268844221104,17160.0,18588.203517587935
c15,8380.0,4489.0,7261.0,7894.0,4571.0,7398.0,19267.009544008484,20210.0,14101.993637327683
c16,9859.0,5520.0,7176.0,9338.0,6025.0,7301.0,13117.140366172624,13530.0,12672.824760244115
c17,8296.0,5375.0,7072.0,7719.0,5926.0,7156.0,16403.125717566018,15670.0,12903.912169919633
c18,9596.0,4425.0,6827.0,9097.0,4556.0,6998.0,15119.748191802837,17140.0,13655.0656308599
c19,9648.0,4772.0,5075.0,9162.0,5489.0,5192.0,14366.110215920076,14530.0,17929.54237834354
c20,22592.0,21263.0,25816.0,21222.0,22981.0,25581.0,698.4455056179775,609.9,495.0252808988764
c21,9467.0,12486.0,17133.0,8300.0,13286.0,16994.0,6467.266472611802,5060.0,1862.5191849695686
c22,9235.0,7534.0,10123.0,8520.0,8159.0,10136.0,9716.667762256915,8963.0,5869.770747740348
d1,19416.0,15580.0,19566.0,18258.0,16623.0,19391.0,1614.6046319272127,1667.0,1314.4802867383514
d2,19443.0,16286.0,22614.0,18258.0,16848.0,22473.0,1582.530464091263,1660.0,1061.3326419497018
d3,19577.0,17019.0,25684.0,18350.0,17008.0,25512.0,1588.4334817012862,1675.0,878.5051928783386
d4,19024.0,16843.0,26171.0,17776.0,16591.0,26090.0,1771.5826235093698,1867.0,905.1019712825504
d5,11355.0,7932.0,11783.0,10645.0,8185.0,11828.0,7852.759513331608,8170.0,5126.606264561224
d6,11213.0,8924.0,16486.0,10409.0,8159.0,16513.0,7731.9558308015885,8131.0,3139.1474643608312
d7,11304.0,10442.0,23095.0,10320.0,7850.0,23217.0,7581.05595160942,8071.0,1783.6753078418658
d8,11616.0,12209.0,29738.0,10394.0,7606.0,29890.0,7487.875155022736,8020.0,1069.2228193468375
d9,9139.0,5106.0,7262.0,8639.0,5428.0,7386.0,15022.410171365394,15560.0,12424.776119402986
d10,8981.0,5350.0,8497.0,8442.0,5453.0,8574.0,14954.933263543577,15600.0,10272.07537293902
d11,8981.0,5678.0,9942.0,8447.0,5485.0,10048.0,14723.637724550897,15420.0,8329.416167664669
d12,8993.0,6713.0,14984.0,8321.0,5213.0,15056.0,14469.823739402053,15350.0,4428.2797858099075
d13,10747.0,4215.0,5283.0,10320.0,4542.0,5502.0,14810.108695652174,16920.0,19356.847826086956
d14,8546.0,5646.0,5744.0,7992.0,6609.0,5801.0,16347.524622455681,14680.0,17166.828627708477
d15,8417.0,4834.0,8401.0,7899.0,4740.0,8536.0,18300.824427480915,19210.0,11369.582697201013
